now,messages,Hex_Code,Aircraft_Type,Flight_Number,Registration,t,Barometric_Altitude,Geometric_Altitude,Ground_Speed,track,geom_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,nav_modes,Latitude,Longitude,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,baro_rate,true_heading,dbFlags,nav_altitude_fms,calc_track,mag_heading,ias,tas,mach,wd,ws,oat,tat,track_rate,roll,gpsOkBefore,gpsOkLat,gpsOkLon,rr_lat,rr_lon,lastPosition.lat,lastPosition.lon,lastPosition.nic,lastPosition.rc,lastPosition.seen_pos
1704067199.122,148041829,a584bc,adsb_icao,AAL31   ,N455AN,A21N,ground,,0.0,,,1200,none,A3,,,,,21.328909,-157.920252,8.0,186.0,7.296,2.0,,9.0,1.0,3.0,perhour,,3.0,0.0,0.0,[],[],79639923,0.0,-14.3,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,~30007f,tisb_trackfile,,,,ground,,0.0,,,,,,,,,,21.32095,-157.92004,0.0,0.0,18.813,,,0.0,,2.0,unknown,,,,,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",138,18.8,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,~3001e3,tisb_trackfile,,,,ground,,0.0,,,,,,,,,,21.32095,-157.920015,0.0,0.0,42.948,,,0.0,,2.0,unknown,,,,,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",10,42.9,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a0f44c,adsb_icao,DAL181  ,N1602,B763,ground,,0.0,,,3761,none,A5,,,,,21.329166,-157.919902,8.0,186.0,2.893,2.0,,9.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],45904041,0.7000000000000001,-11.5,,317.81,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,~300fed,tisb_trackfile,,,,ground,,1.9,,,,,,,,,,21.307663,-157.919902,0.0,0.0,46.019,,,0.0,,2.0,unknown,,,,,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",837,46.0,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad9642,adsb_icao,ASA892  ,N975AK,B39M,ground,,3.2,0.0,,3751,none,A3,,,,,21.33054,-157.919403,8.0,186.0,0.006,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],71010887,0.0,-15.0,,284.06,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,~300157,tisb_trackfile,,,,ground,,1.9,,,,,,,,,,21.322987,-157.916319,0.0,0.0,0.006,,,0.0,,2.0,unknown,,,,,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",773,0.0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a12557,adsb_icao,N173LL  ,N173LL,C172,ground,,13.2,53.44,,0263,none,A1,,,,,21.32082,-157.915382,8.0,186.0,0.459,2.0,,9.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],['callsign'],20179709,0.2,-9.9,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,aaae47,adsb_icao,N788AJ  ,N788AJ,R44,ground,,0.0,,,1617,none,A7,,,,,21.320457,-157.914709,8.0,186.0,41.57,2.0,,9.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],5708734,40.5,-6.8,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a50924,adsb_icao,N4230H  ,N4230H,R44,-125,75.0,0.7000000000000001,0.0,0.0,0216,none,A7,,,,,21.320273,-157.91453,8.0,186.0,0.68,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['baro_rate'],4377149,0.0,-6.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,aa0a53,adsb_icao,N746RH  ,N746RH,AS50,-100,100.0,0.7000000000000001,0.0,0.0,0254,none,A7,,,,,21.320572,-157.914185,0.0,0.0,3.503,2.0,0.0,0.0,2.0,0.0,perhour,2.0,2.0,0.0,0.0,[],"['callsign', 'baro_rate', 'nac_p', 'sil', 'sil_type']",21729828,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a62447,adsb_icao,N495SM  ,N495SM,CL60,ground,,0.0,,,3606,none,A2,,,,,21.32198,-157.912724,8.0,186.0,8.372,2.0,,9.0,1.0,3.0,perhour,,2.0,0.0,0.0,[],[],4207433,6.6,-13.1,,326.25,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,~3004c2,tisb_trackfile,,,,ground,,1.9,,,,,,,,,,21.307274,-157.911663,0.0,0.0,59.601,,,0.0,,2.0,unknown,,,,,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",259,59.6,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02b3d,adsb_icao,N11QE   ,N11QE,EC30,ground,,,290.0,,1622,none,A7,,,,,21.32366,-157.910233,8.0,186.0,3.503,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],12271709,3.5,-25.5,0.0,219.38,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,aa069c,adsb_icao,N745RH  ,N745RH,AS50,1750,1950.0,103.9,59.98,192.0,1200,none,A7,,,,,21.388984,-157.902629,8.0,186.0,0.592,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['baro_rate'],18345815,0.0,-8.7,192.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,~300f27,tisb_trackfile,,,,ground,,1.9,,,,,,,,,,21.329716,-157.902287,0.0,0.0,0.006,,,0.0,,2.0,unknown,,,,,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",1320,0.0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a9ff2e,adsb_icao,N743RH  ,N743RH,R44,1100,1225.0,106.9,298.48,768.0,1632,none,A7,,,,,21.303314,-157.83733,8.0,186.0,0.25,2.0,0.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['baro_rate'],15628538,0.1,-7.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a38da9,adsb_icao,N328SS  ,N328SS,R44,1925,2100.0,107.9,140.26,-64.0,1200,none,A7,,,,,21.454437,-157.814687,8.0,186.0,0.228,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['baro_rate'],6812387,0.2,-12.1,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a5f46e,adsb_icao,HAL261  ,N483HA,B712,3225,3625.0,256.5,309.46,-512.0,3635,none,A3,1018.4,3008.0,199.69,,21.169025,-157.732493,8.0,186.0,0.214,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['geom_rate'],32967386,0.0,-4.8,-512.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a9f7c0,adsb_icao,N741RH  ,N741RH,R44,1900,2125.0,102.6,102.95,256.0,1200,none,A7,,,,,21.352982,-157.727017,8.0,186.0,0.228,2.0,0.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['baro_rate'],18966951,0.1,-3.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02b43,adsb_icao,N11QL   ,N11QL,EC30,1375,1650.0,82.9,41.58,-320.0,1200,none,A7,1019.2,12000.0,,,21.267105,-157.687966,8.0,186.0,0.005,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['geom_rate'],9749964,0.0,-4.8,-576.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac048d,adsb_icao,SWA1328 ,N8735L,B38M,6275,6750.0,191.0,230.31,-1216.0,3622,none,A3,1019.2,4000.0,284.77,,21.140395,-157.608032,8.0,186.0,0.292,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['geom_rate'],60166834,0.0,-9.3,-1280.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a4a533,adsb_icao,STT3039 ,N399LA,PC12,2825,3200.0,224.4,323.33,,3655,none,A1,1019.2,3008.0,309.38,"['autopilot', 'althold', 'lnav']",21.071228,-157.54819,8.0,186.0,0.447,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],15617034,0.0,-24.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,71c362,adsb_icao,AAR221  ,HL8362,A359,38000,36050.0,465.0,269.38,,,,A5,1013.6,38016.0,252.42,,61.251991,-157.482198,8.0,186.0,46.183,2.0,1.0,9.0,2.0,3.0,perhour,,,0.0,0.0,[],[],33839917,0.8,-23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a40cfc,adsb_icao,HAL22   ,N360HA,A332,17050,18150.0,400.3,49.86,,3743,none,A5,1020.0,39008.0,40.08,,21.294937,-157.436629,8.0,186.0,0.362,2.0,1.0,8.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],34445442,0.2,-20.1,1984.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a60701,adsb_icao,HAL308  ,N488HA,B712,15375,16425.0,392.2,142.46,,3640,none,A3,1018.4,16000.0,135.0,,20.927372,-157.39533,8.0,186.0,0.214,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],33810778,0.2,-15.7,1856.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a34609,adsb_icao,N31SA   ,N31SA,C208,6375,6825.0,142.6,275.23,192.0,1765,none,A1,,,,,21.227215,-157.331848,8.0,186.0,0.005,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],20236170,0.0,-23.4,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a1d07c,adsb_icao,HAL70   ,N216HA,A21N,16775,17850.0,417.6,93.16,,3732,none,A3,1020.0,31008.0,,,21.134204,-157.188924,8.0,186.0,0.447,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21653628,0.4,-11.8,1344.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac13b3,adsb_icao,SWA2810 ,N8777Q,B38M,36000,38025.0,403.1,260.86,,3627,none,A3,1013.6,28000.0,244.69,,22.079494,-157.050425,8.0,186.0,0.363,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],61126903,0.2,-19.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a0bc6f,adsb_icao,N1468E  ,N1468E,C172,2075,2350.0,99.5,39.29,,1200,none,A1,1020.8,1504.0,,,20.752258,-156.981485,8.0,186.0,0.592,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],2045202,0.6000000000000001,-22.5,-1088.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a0755a,adsb_icao,FDY645  ,N129CG,C208,2400,2625.0,164.9,112.83,-256.0,1200,none,A1,,,,,21.085236,-156.973805,8.0,186.0,0.292,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],16138538,0.30000000000000004,-23.1,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,8694fa,adsb_icao,ANA11   ,JA792A,B77W,34000,32150.0,465.0,270.0,,6531,none,A5,1012.8,34016.0,251.02,,61.253155,-156.954549,8.0,186.0,0.14300000000000002,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],33401107,0.1,-28.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02b4b,adsb_icao,N11QU   ,N11QU,EC30,1850,2100.0,109.6,58.05,,1200,none,A7,,,,,21.028244,-156.874662,8.0,186.0,0.292,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],1862786,0.30000000000000004,-26.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac3f7e,adsb_icao,PEG88   ,N889CH,GLF6,6925,7400.0,300.1,205.88,,3671,none,A3,1020.8,5024.0,,"['autopilot', 'tcas']",20.738882,-156.828635,8.0,186.0,0.363,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],8132003,0.0,-11.5,-1984.0,,8.0,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02b44,other,N11QM   ,N11QM,EC30,1850,,113.0,135.0,,1200,,A7,,,,,21.042076,-156.781113,0.0,0.0,1.6280000000000001,,,,,,,,,,,[],[],7725520,1.6,-49.5,384.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,c04cf4,adsb_icao,WJA1862 ,C-GDDR,B38M,37675,39700.0,421.2,211.8,,3644,none,A3,1013.6,10016.0,212.34,,22.621582,-156.712979,8.0,186.0,0.363,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],65208062,0.2,-19.3,-1088.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,aaf58b,adsb_icao,N805MH  ,N805MH,EC30,900,1025.0,119.9,62.15,-896.0,0324,none,A7,,,,,20.860062,-156.459291,8.0,186.0,0.363,2.0,0.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],1250840,0.4,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac0094,adsb_icao,SWA2535 ,N8723Q,B38M,ground,,0.0,52.0,,2120,none,A3,,,,,20.891294,-156.438134,8.0,186.0,2.999,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],59723266,0.6000000000000001,-11.9,,306.56,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,abf8e0,adsb_icao,SWA1852 ,N8701Q,B38M,ground,,0.1,0.0,,3752,none,A3,,,,,20.890282,-156.438022,8.0,186.0,0.164,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],57282303,0.2,-5.1,,39.38,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a45bfa,adsb_icao,HAL34   ,N380HA,A332,ground,,0.0,,,3746,none,A5,,,,,20.890421,-156.437098,8.0,186.0,3.63,2.0,,8.0,1.0,3.0,perhour,,2.0,,,[],[],28998691,0.2,-6.6,,213.75,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac16bb,adsb_icao,SWA1789 ,N8782Q,B38M,-100,175.0,138.7,34.72,,3646,none,A3,1019.2,3008.0,30.23,,20.892151,-156.434179,8.0,186.0,0.592,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],59305979,0.2,-2.6,-192.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a12403,adsb_icao,UAL706  ,N17272,B38M,ground,,1.6,,,3750,none,A3,,,,,20.89571,-156.433971,8.0,186.0,1.671,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],68141069,0.2,-2.0,,213.75,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a1b422,adsb_icao,HAL29   ,N209HA,A21N,ground,,15.5,,,3624,none,A3,,,,,20.895584,-156.43321,8.0,186.0,0.363,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],19799570,0.4,-3.2,,213.75,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,abbb5a,adsb_icao,N855QS  ,N855QS,C700,ground,,0.0,,,3753,none,A2,,,,,20.897276,-156.428546,8.0,186.0,42.1,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],1152047,12.2,-16.5,,303.75,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a6147f,adsb_icao,HAL277  ,N491HA,B712,12025,12875.0,365.2,310.67,,3656,none,A3,1017.6,18016.0,298.12,,20.015808,-156.353449,8.0,186.0,0.292,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],33016584,0.1,-9.0,1280.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad036b,adsb_icao,ASA879  ,N938AK,B39M,4825,5225.0,221.7,215.27,,3630,none,A3,1019.2,0.0,206.02,,20.903957,-156.331055,8.0,186.0,0.164,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],74588293,0.2,-4.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a10d1e,adsb_icao,N167QS  ,N167QS,GLEX,7675,8200.0,254.2,215.88,-640.0,3631,none,A3,1019.2,2400.0,237.66,,21.05452,-156.216297,8.0,186.0,0.376,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],15174468,0.2,-12.3,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac1a44,adsb_icao,SWA3059 ,N8791D,B38M,9225,9850.0,292.7,308.2,2880.0,3657,none,A3,1018.4,20000.0,298.83,,19.94664,-156.12769,8.0,186.0,0.292,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],['geom_rate'],60335433,0.1,-9.9,3136.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a37a7b,adsb_icao,N323LM  ,N323LM,BE58,600,750.0,99.5,5.77,-704.0,1200,none,A1,,,,,19.687912,-156.050099,8.0,186.0,0.089,2.0,0.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],136860,0.1,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac0519,adsb_icao,SWA1183 ,N8739L,B38M,ground,,10.8,,,3626,none,A3,,,,,19.737125,-156.043213,8.0,186.0,7.925,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],59441421,7.9,-4.1,,165.94,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ab80ed,adsb_icao,N840MA  ,N840MA,C208,ground,,0.0,180.0,,1200,none,A1,,,,,19.729816,-156.042326,8.0,186.0,1.2690000000000001,2.0,,9.0,2.0,3.0,perhour,,2.0,,,[],[],20721854,1.3,-15.0,,183.83,,,,174.38,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a6faad,adsb_icao,N549PN  ,N549PN,C208,8375,8900.0,154.1,357.77,,1763,none,A1,,,,,20.310699,-155.994334,8.0,186.0,0.717,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],26887978,0.2,-11.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02b92,adsb_icao,N11TQ   ,N11TQ,EC30,2350,2675.0,102.5,20.56,,1200,none,A7,1020.0,12000.0,,,20.014343,-155.847057,8.0,186.0,0.292,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],11389724,0.30000000000000004,-2.4,640.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a2b15c,adsb_icao,N2728B  ,N2728B,C182,7050,7575.0,79.3,293.01,384.0,1756,none,A1,,,,,20.278107,-155.788193,8.0,186.0,0.629,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],2823047,0.2,-8.1,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02b48,adsb_icao,N11QR   ,N11QR,EC30,4475,4850.0,101.5,27.57,,1200,none,A7,1018.4,12000.0,,,20.103025,-155.760714,8.0,186.0,0.313,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],11817173,0.30000000000000004,-13.1,-128.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02b50,adsb_icao,N11QZ   ,N11QZ,EC30,3900,4225.0,128.4,106.74,,1200,none,A7,1019.2,12000.0,,,20.060577,-155.654542,8.0,186.0,10.19,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],13368706,9.9,-27.7,-1280.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a690a8,adsb_icao,DAL355  ,N522DA,A21N,21850,23175.0,481.2,48.79,,3745,none,A3,1013.6,31008.0,0.0,,22.0345,-155.552573,8.0,186.0,0.228,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],81817216,0.2,-14.0,1024.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a499c3,adsb_icao,HAL48   ,N396HA,A332,39000,41100.0,519.5,59.58,,3736,none,A5,1012.8,39008.0,,,22.640402,-155.325114,8.0,186.0,0.376,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],31111453,0.4,-22.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,~287a67,tisb_other,,,,5000,7375.0,89.5,115.13,-64.0,,,,,,,,19.395105,-155.296992,6.0,926.0,44.327,,,6.0,0.0,2.0,unknown,,,0.0,0.0,[],"['altitude', 'alt_geom', 'gs', 'track', 'geom_rate', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",21,44.3,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ab0126,other,N808SA  ,N808SA,AS50,5200,,79.0,48.0,,1200,,A7,,,,,19.397015,-155.283203,0.0,0.0,1.779,2.0,,,,,,,,,,[],[],11524195,1.8,-49.5,576.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a1ca21,adsb_icao,UAL253  ,N214UA,B772,36000,37925.0,450.5,226.17,,3653,none,A5,,36000.0,225.0,,23.470102,-155.218913,8.0,186.0,0.717,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],46755664,0.7000000000000001,-25.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a15ebc,adsb_icao,DAL397  ,N188DN,B763,35000,36875.0,432.2,226.59,,3654,none,A5,1013.6,35008.0,224.3,,23.539884,-155.138041,8.0,186.0,0.228,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],47578064,0.2,-15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02b3f,other,,N11QG,EC30,2925,,115.0,104.0,,1200,,A7,,,,,19.346691,-155.127548,0.0,0.0,21.878,2.0,,,,,,,,,,[],[],17581771,21.9,-49.5,-768.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a41feb,adsb_icao,N365LT  ,N365LT,F2TH,40000,42025.0,419.3,208.64,,3650,none,A2,1013.6,40000.0,,"['autopilot', 'althold', 'tcas']",22.992942,-155.066986,8.0,186.0,0.801,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],305792,0.2,-17.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a24b0c,adsb_icao,N247LT  ,N247LT,GA5C,43000,45000.0,463.6,208.61,,3652,none,A3,1013.6,43008.0,,"['autopilot', 'althold', 'tcas']",23.019333,-155.054643,8.0,186.0,0.228,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],6233226,0.2,-22.5,-64.0,,8.0,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ab1bf0,adsb_icao,AAL692  ,N815AA,B788,40000,42100.0,432.3,250.68,-64.0,3645,none,A5,1012.8,40000.0,243.98,"['autopilot', 'vnav', 'lnav', 'tcas']",22.242194,-155.048472,8.0,186.0,0.801,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],42193127,0.5,-26.4,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a02a4d,adsb_icao,N11EQ   ,N11EQ,EC30,ground,150.0,6.8,180.0,,0503,none,A7,1022.4,12000.0,,,19.715513,-155.043232,8.0,186.0,34.377,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],9879694,23.8,-25.6,320.0,123.75,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a658f5,adsb_icao,N508PH  ,N508PH,H500,1475,1575.0,120.9,299.74,448.0,0516,none,A7,,,,,19.660583,-155.003651,8.0,186.0,0.292,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],3774017,0.1,-8.6,,,8.0,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,adde93,adsb_icao,EJM106  ,N993JC,E35L,41000,43175.0,371.3,250.98,,3642,none,A2,1013.6,40992.0,,,22.263654,-154.96638,8.0,186.0,0.228,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],14042511,0.2,-14.4,64.0,,8.0,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a5b764,adsb_icao,ASA895  ,N468AS,B739,34000,35850.0,401.3,250.8,,3647,none,A3,1013.6,34016.0,246.8,,22.391739,-154.568298,8.0,186.0,0.228,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],65862989,0.2,-9.8,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a602ab,adsb_icao,ASA867  ,N487AS,B739,33000,34750.0,445.9,205.65,,3662,none,A3,1013.6,32992.0,203.91,,23.821793,-154.499003,8.0,186.0,0.801,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],66561570,0.2,-21.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,c03f37,adsb_icao,WJA1876 ,C-FXYK,B38M,34000,35775.0,435.6,209.27,,3665,none,A3,1013.6,34016.0,208.12,,24.221921,-154.295257,8.0,186.0,0.228,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],4342617,0.2,-23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a1b06b,adsb_icao,HAL42   ,N208HA,A21N,34000,35850.0,478.4,49.92,,3740,none,A3,1012.8,34016.0,,,23.157876,-154.172872,8.0,186.0,0.801,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21480149,0.2,-21.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a9672c,adsb_icao,ASA876  ,N705AL,,33000,34775.0,505.6,56.78,,2000,none,A3,1013.6,32992.0,47.81,,23.392044,-154.013938,8.0,186.0,0.228,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],3141366,0.2,-22.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a9d712,adsb_icao,KAI99   ,N733KA,B738,39000,40975.0,477.1,39.9,,2000,none,A3,1013.6,39008.0,21.09,,23.635071,-153.498383,8.0,186.0,2.35,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],7225028,0.8,-26.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,
